"accuracy_metric_score","annotation_id","annotation_notes","annotator","context","created_at","factuality_subtype_choice","faithfulness_subtype_choice","generated_answer","hallucination_subtype","hallucination_type","high_temp_samples","id","is_correct","lead_time","question","reference_answers","selected_for_annotation","updated_at"
0.0,458,"","1","","2025-04-15T07:07:05.614126Z","A3_DiagnosticCriteriaDefinition","","CpG methylation","","","[""A-to-I editing"",""Arg2Gly substitution"",""stop codon readthrough"",""CpG methylation"",""Splicing"",""CpG methylation"",""CCA-to-UAA modification"",""UGA -> UAA"",""TGA stop codon"",""Arginine nitration""]","56ffdc1ccf1c32585100000b",False,28.351,"Which is the most common editing modification in eukaryotic mRNA?","[""A-to-I""]",True,"2025-04-15T07:07:05.614144Z"
0.0,459,"","1","","2025-04-15T07:07:38.227008Z","","A2_InstructionMisinterpretation","","","","[""nephrotic syndrome, hypertension, arterial hypertension, hypotension, hypertensive crisis, arterial hypertension, hypertensive crisis"",""Cystic fibrosis, Sjo ̈gren syndrome"",""Myasthenia gravis"",""Crohn's disease"",""Cancer"",""Urinary tract infections, cystitis, bacterial prostatitis, urinary stones, benign prostatic hyperplasia, prostatitis, sexually transmitted infections"","""",""Lupus, Henoch-Schönlein purpura, Behçet's disease, autoimmune thyroid disease, scleroderma, vasculitis, multiple sclerosis, polyarter"",""diabetes"",""Hirschsprung disease, Celiac disease, Crohn's disease, Multiple sclerosis, Ulcerative colitis, Chronic active hepatitis, Mental retardation, Cerebral p""]","5c580fe107647bbc4b00001b",False,32.371,"List clinical disorders or diseases where uc.189 is involved?","[""Esophageal squamous cell carcinoma"",""Cervical squamous cell carcinomas"",""Endometrial adenocarcinomas""]",True,"2025-04-15T07:07:38.227028Z"
0.0,460,"","1","","2025-04-15T07:08:23.919466Z","","A2_InstructionMisinterpretation","Heterozygous for the WHIM syndrome","","","[""hypogammaglobulinemia, immunodeficiency, myeloproliferative disorder"",""Hemophilia A, immunodeficiency, Kartagener's syndrome, leukocytosis"",""short stature, skin hyperpigmentation, hypogammaglobulinemia, and a predilection for white cells."",""It is a rare X-linked recessive disease characterized by the presence of three of the following: a disorder of the haematopoietic stem cells, a disorder of the mucosal immune system, and"",""it is a primary immunodeficiency disease"",""Chronic mucocutaneous candidiasis, HIV\/AIDS, IgG4-related disease, HIV-associated immunodeficiency"",""Short stature, female hypogonadism, and skin lesions (erythema, vesicles, and nodules)"",""Pharyngitis, HIV, Immunodeficiency, and Male (2X)"",""Pharyngeal pseudomembranes, Hairy tongue, Acanthosis nigricans, Congenital dyserythropoietic anaemia"",""immunodeficiency, mixed cutaneous and mucocutaneous infection, and lymphadenopathy""]","5c55de1607647bbc4b00000a",False,45.448,"List four features of the WHIM syndrome.","[""Warts"",""Hypogammaglobulinemia"",""Infections"",""Myelokathexis""]",True,"2025-04-15T07:08:23.919486Z"
0.0,461,"","1","","2025-04-15T07:09:06.059169Z","A3_DiagnosticCriteriaDefinition","","Bcl-2","","","[""NFKBIZ"",""BCL2"",""Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor (NB1)"",""MAGE"",""cIAPs"",""C3a"",""BCL3 and BCL11A"",""NFKBIZ"",""IkB"",""P12""]","530db83b38c1322806000002",False,41.9,"Which proteins cause cytoplasmic sequestration of NF-kB?","[""I-kBs"",""Sef"",""NF-kB1 (p105)"",""NF-kB2 (p100)""]",True,"2025-04-15T07:09:06.059187Z"
0.0,462,"","1","","2025-04-15T07:09:44.893850Z","A3_DiagnosticCriteriaDefinition","","Bismark","","","[""Bismark"",""Bismark"",""Bismark"",""bwa-samtools"",""bwa-mem"",""FatCap"",""Bismark"",""Manta"",""Cis-Genomics"",""Bismark""]","5c6aef167c78d69471000023",False,38.551,"Which tool has been developed for GPU-accelerated alignment of bisulfite-treated DNA sequences?","[""Arioc""]",True,"2025-04-15T07:09:44.893869Z"
0.0,463,"","1","","2025-04-15T07:11:16.028872Z","A3_DiagnosticCriteriaDefinition","","RAST, skin prick test, blood test, nasal challenge test","","","[""nasal allergy skin test (nasal challenge test), nasal and nasal-labyrinth airflow test (nasal challenge test)"",""Eyes, nose, throat, and skin"",""Rhinoconjunctivitis Questionnaire (RCP), Allergy Testing Questionnaire (ATQ) and Rhinoconjunctivitis Questionnaire (RCP)"",""Blood tests for specific IgE antibodies and skin tests"",""blood tests (specific immunoglobulin E) and skin tests"",""blood test, nasal swab, nasal wash"",""Skin prick testing and nasal challenge"",""Allergen skin prick test, Blood test, Immunoglobulin E (IgE) test, Allergy test"",""RAST"",""Snealocide""]","624f0813e764a5320400000a",False,90.893,"Please list the tests used to diagnose Allergic Rhinitis.","[""positive methacholine challenge result or bronchodilator responsiveness"",""determination of IgE-mediated sensitization"",""Skin prick test (SPT)"",""Phadiatop"",""nasal provocation test (NPT)"",""rhinomanometry""]",True,"2025-04-15T07:11:16.028892Z"
0.0,464,"","1","","2025-04-15T07:12:53.622222Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]","550899c92e93f0133a000003",False,97.335,"Is K-63 linked protein ubiquitination related to proteasomal degradation?","[""no""]",True,"2025-04-15T07:12:53.622247Z"
0.0,465,"","1","","2025-04-15T07:14:32.225883Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""no"",""yes"",""no"",""yes""]","58a71bb960087bc10a00002d",False,98.361,"Are Ultra-conserved elements (UCEs) enriched in segmental duplications?","[""no""]",True,"2025-04-15T07:14:32.225902Z"
0.0,466,"","1","","2025-04-15T07:17:03.739150Z","A3_DiagnosticCriteriaDefinition","","Hypotonia, microcephaly, micrognathia, and a broad nasal bridge.","","","[""1) Anomalies of the face: short palpebral fissures, small nose, upslanting palpebral fissures, a low nasal bridge and low, widely spaced, low-set e"",""The Kaufman Oculocerebrofacial Syndrome has 17 features that include, abnormal eye movements, low muscle tone, scoliosis, cleft lip, cleft palate, and short st"",""(I) hearing loss, (II) neurological signs (IV) oculocerebrofacial expression, (V) growth restriction, (VI) intellectual disability, (VII) amyotrophic"",""hemianopia, asymmetry of the upper and lower half of the body, low muscle tone, and ataxia."","""",""the craniofacial abnormalities are present in infancy"",""1) severe developmental delay; 2) microcephaly; 3) absent or incomplete fusion of the ears; 4) distinctive facial features (e.g., large forehead, flat nasal bridge,"","""",""Pigmentary deafness, cataract, optic atrophy, ptosis, microcephaly, microcephalic facies, and deafness."",""""]","5895b7157d9090f353000009",False,151.276,"List features of the Kaufman Oculocerebrofacial Syndrome.","[""hypotonia"",""developmental delay"",""intellectual disability"",""low cholesterol levels"",""microcephaly"",""long narrow face"",""ocular anomalies"",""long thin hands and feet""]",True,"2025-04-15T07:17:03.739169Z"
0.0,467,"","1","","2025-04-15T07:17:33.528286Z","","A2_InstructionMisinterpretation","autoimmune disease","","","[""Immune tolerance"",""autoimmune uveitis"",""Sjögren syndrome"",""hypersensitivity of the thyroid to antibodies"",""autoimmune regulator"",""hyper IgE syndrome"",""Autoimmune diabetes"",""no"",""Rheumatoid Arthritis (RA)"",""Mild or moderate cognitive impairment""]","5cb39707ecadf2e73f000060",False,29.551,"What is the results of mutations in the gene autoimmune regulator?","[""Autoimmune-polyendocrinopathy-candidiasis-ectodermal dystrophy (APECED)""]",True,"2025-04-15T07:17:33.528304Z"
0.0,468,"","1","","2025-04-15T07:18:02.801899Z","A3_DiagnosticCriteriaDefinition","","CYP1A1","","","[""CYP17A1"",""CYP17A1"",""CYP1A2"",""GATA binding protein"",""CYP1A2"",""CYP17A1"",""Histone deacetylase"",""CYP2C9"",""CYP1A1"",""HMG-CoA reductase""]","53357ca0d6d3ac6a3400004b",False,29.024,"Which enzyme is inhibited by a drug fostamatinib?","[""spleen tyrosine kinase""]",True,"2025-04-15T07:18:02.801917Z"
0.0,469,"","1","","2025-04-15T07:18:31.078051Z","","A2_InstructionMisinterpretation","serotonin receptors","","","[""α1-adrenergic"",""5-HT1A, 5-HT2A, 5-HT2C, 5-HT3, 5-HT4, 5-HT6"",""D2 and D4"",""GABAB, 5HT2C, D2\/D3"",""serotonin, melatonin, and orexin"",""serotonin receptors"",""norepinephrine receptor 1A"",""serotonin receptors"",""serotonin and dopamine"",""serotonin, 5-HT1A""]","55242d512c8b63434a000006",False,28.037,"Which receptors can be evaluated with the [18F]altanserin?","[""5-HT2A""]",True,"2025-04-15T07:18:31.078071Z"
0.0,470,"","1","","2025-04-15T07:18:57.914585Z","A3_DiagnosticCriteriaDefinition","","SWI/SNF","","","[""Tup1"",""LAG3"",""SWI3"",""SWI6"",""Yeast FACT complex"",""Ulp1"",""Hap1"",""HOP1"",""Msh2"",""Dax1""]","58adc1ff9ef3c34033000006",False,26.586,"Which protein mediates gene loop formation in the yeast S. cerevisiae?","[""TFIIB""]",True,"2025-04-15T07:18:57.914608Z"
0.0,471,"","1","","2025-04-15T07:19:50.508708Z","A3_DiagnosticCriteriaDefinition","","Parkinson's disease","","","[""Parkinsonism"",""Parkinson's disease"",""PD"",""Parkinson's disease"",""Parkinson's disease"",""Huntington's Disease"",""Parkinsonism"",""Parkinson's disease"",""Huntington's disease"",""Multiple Sclerosis""]","5e46eb7a3f5415952900000d",False,52.351,"Which disease is rated using the Fahn-Tolosa-Marin scale?","[""essential tremor""]",True,"2025-04-15T07:19:50.508728Z"
0.0,472,"","1","","2025-04-15T07:20:21.773098Z","B2_FabricatedEntityGuideline","","CCM1, CCM2, CCM3, CCM4, CCM5, CCM6, CCM7, CCM8, CCM9, CCM10, CCM11, CCM12","","","[""MAK, SLC6A3, and MFRP"",""KCNJ2, KCNJ3, KCNQ2, and KCNQ3"",""MEG3"",""HMGN1, HMGN2, HMGN3, HMGN4, HMGN5, HMGN6"",""ATRX and TSC1"",""CAV1, CAV2, CAV3, CASR, TIMP3"",""APC, L1CAM, PPP1R9A, SPARC"",""ATRX and CDH13"",""CACNA1A and CACNB2"",""TMEM219""]","571f2b5bbb137a4b0c000010",False,30.987,"Which genes have been associated with Cerebral Cavernous Malformation?","[""CCM1\/KRIT1"",""CCM2\/OSM\/Malcavernin"",""CCM3\/PDCD10""]",True,"2025-04-15T07:20:21.773127Z"
0.0,473,"","1","","2025-04-15T07:21:00.637072Z","A3_DiagnosticCriteriaDefinition","","IL-17A","","","[""IL6"",""CEBPA"",""PTPN22"",""HLA-DRB1*15:01"",""MMP-3"",""DTH3"",""PTPN2"",""CD163"",""T-bet"",""C-reactive protein""]","58e7902b3e8b6dc87c000007",False,38.607,"Which is the most common gene signature in Rheumatoid Arthritis patients?","[""Interferon signature"",""IFN signature""]",True,"2025-04-15T07:21:00.637089Z"
0.0,474,"","1","","2025-04-15T07:21:37.816602Z","B2_FabricatedEntityGuideline","","karyogram","","","[""karyogram"",""ggGCHrom"",""rpy2"",""RGtk2"",""kinnet"",""karyogram"",""karyo"",""Karyogram"",""KaryoViz"",""rkary""]","588f2de394c1512c50000001",False,36.933,"Which R package is used for visualization of linear and circular karyotypes?","[""chromDraw""]",True,"2025-04-15T07:21:37.816620Z"
0.0,475,"","1","","2025-04-15T07:44:04.380330Z","","A2_InstructionMisinterpretation","1. The SHERLOCKv2 platform is a fully integrated, open-source, and modular platform for the development of next-generation sequencing (NGS) based assays. 2. The SHERLOCKv2 platform is","","","[""1) improved data processing, 2) improved user interface, 3) integration of the SHERLOCKv2 platform with new computational tools and 4) development of new algorithms."",""(a) Enhanced imaging capabilities; (b) 3-D reconstruction and image-guided surgery; (c) High-resolution tissue processing and immunohistochemistry; (d) Replacement of"",""iDNA, O-2212, O-2211, and O-2210"",""the ability to sequence, align and annotate genomic and transcriptomic data in a single experiment, the ability to rapidly sequence and annotate hundreds of genomes simultaneously, the ability to quickly and accurately align sequences against high-throughput datasets,"",""(1) In vitro and in silico screening (2) Quantification of active compounds (3) Exploration of biological targets (4) Validation of candidate compounds"",""HPLC-MS, ION-ChroMAT, MALDI-MS, and Bioinformatics."",""(1) Enhanced imaging, (2) Improved reconstruction and (3) Improved statistical models, and (4) More complex workflow"",""1. Improved analytical chemistry, 2. Improved analytical chemistry, 3. Improved analytical chemistry, and 4. Improved bioinformatics."",""1) new data sets, 2) new analysis tools, 3) new integration and visualization, and 4) new user interface"",""A genome browser, a gene expression database, a protein sequence database and a transcriptome database""]","5c928958ecadf2e73f000017",False,1346.306,"List the four advances integrated into the SHERLOCKv2 platform.","[""four-channel single-reaction multiplexing with orthogonal CRISPR enzymes"",""quantitative measurement of input as low as 2 attomolar"",""3.5-fold increase in signal sensitivity by combining Cas13 with Csm6, an auxiliary CRISPR-associated enzyme"",""lateral-flow readout""]",True,"2025-04-15T07:44:04.380350Z"
0.0,476,"","1","","2025-04-15T07:48:42.276391Z","B1_StatisticalEpidemiological","","100 years","","","[""10-20 years"",""40-45 years"",""10 years"",""40-60 years"",""25 years"",""23"",""11 years less"",""27"",""60 years"",""30 years""]","52e62bae98d0239505000015",False,277.648,"What is the life expectancy of professional athletes in respect to the general population?","[""longer than the general population"",""No clear results indicating improved life expectancy in professional athletes""]",True,"2025-04-15T07:48:42.276409Z"
0.0,477,"","1","","2025-04-15T07:57:13.676249Z","B2_FabricatedEntityGuideline","","Arabidopsis ROF1 is induced by the Arabidopsis thaliana homolog of the yeast Rho1p GTPase.","","","[""Nicotine"",""Phosphoribosylpyrophosphate-generating enzymes"",""Arabidopsis ROF1 is induced by 14-3-3."",""amylase"",""nitric oxide"",""Rhizobium"",""Salinity"",""mannose"",""Mitochondrial proteins"",""ABA""]","5a888b56d543831129000002",False,511.156,"What induces Arabidopsis ROF1 expression?","[""Wounding"",""Elevated NaCl levels"",""Heat""]",True,"2025-04-15T07:57:13.676268Z"
0.0,478,"","1","","2025-04-15T07:58:02.388340Z","A3_DiagnosticCriteriaDefinition","","the spinal canal","","","[""Dorsal scapular area"",""the coccygeal region"",""Inside the crus of the vertebrae"",""in the intervertebral foramen"",""the nucleus pulposus"",""the vertebral artery (near the foramen lacerum)"",""in the spinal column"",""Tibial plateau"",""The cortex of the brain"",""6th cervical vertebra""]","58917c88621ea6ff7e00000a",False,48.472,"Where can you find the annulus of Zinn?","[""orbit"",""EYE""]",True,"2025-04-15T07:58:02.388357Z"
0.0,479,"","1","","2025-04-15T07:58:44.152412Z","A3_DiagnosticCriteriaDefinition","","Wnt-1","","","[""Rett syndrome"",""Prader-Willi syndrome"",""Fukuyama congenital muscular dystrophy"",""WAGR"",""X-linked hypoparathyroidism"",""Wiedemann-Rieger Syndrome"",""Batten disease"",""CNS-related developmental disorder"",""Alagille syndrome"",""Shagreen syndrome""]","5709ee36cf1c32585100001e",False,41.526,"Which syndrome is associated with mutant DVL1?","[""Robinow syndrome""]",True,"2025-04-15T07:58:44.152429Z"
0.0,480,"","1","","2025-04-15T07:59:27.315339Z","A3_DiagnosticCriteriaDefinition","","CYP17A1","","","[""CYP2C19, CYP2C9, CYP2D6, CYP2E1, CYP3A4, CYP3A5, CYP450, CYP4F2, C"",""4-amino-3-nitrophenyl butyrate (ANPB) and 4-amino-3-nitrophenyl propionate (ANPP)"",""amoxicillin"",""Inhibitors of CYP1A2"",""MALATE DEHYDROGENASE, FERRIC REDUCING ANTIOXIDANT PEROXIDASE (FRAP)"",""diltiazem"",""Nicotine"",""Allopurinol, quinidine, amiodarone, diltiazem, erythromycin, quinine, penicillin, sinemet, metoprolol, verapamil,"",""CYP1A1, CYP1B1, CYP1C1, CYP1D1, CYP1F1, CYP1F2, CYP2A13, CYP2B1, C"",""Zn2+""]","58ce5c7c1f5fb2b734000001",False,42.925,"List metalloenzyme inhibitors.","[""VT-1129"",""VT-1161"",""BB-3497"",""hydroxamate molecules"",""siderophores"",""Foscarnet""]",True,"2025-04-15T07:59:27.315357Z"
0.0,481,"","1","","2025-04-15T08:00:05.365187Z","A3_DiagnosticCriteriaDefinition","","Ctf4 is a component of the replisome and is involved in the initiation of DNA replication.","","","[""helps in the replication of linear chromosomes"",""Ctf4 acts as a nucleotide excision repair factor, exhibiting high affinity for single-stranded DNA."",""to facilitate the movement of Dna polymerase along the leading strand during replication"",""Ctf4 helps to assemble the RPA-primase complex at replication origins and provides primase activity."",""Ctf4 acts as a scaffolding protein that promotes the formation of the replisome, which allows the fork to be re-initiated."",""Ctf4 has a crucial role in the early steps of dna replication, particularly in the initiation step."",""Ctf4 is involved in the replication of chromatin"",""Aids in initiation of replication at origins of replication"",""binds to amino-terminal tails of damaged DNA"",""Initiation of DNA replication.""]","530cf22aa177c6630c000004",False,37.798,"What is the main role of Ctf4 in dna replication?","[""Coordination of the progression of helicase and DNA polymerase alpha at the eukaryotic replication fork.""]",True,"2025-04-15T08:00:05.365204Z"
0.0,482,"","1","","2025-04-15T08:05:16.814488Z","A3_DiagnosticCriteriaDefinition","","Ca2+ binding","","","[""Ca2+ and calcium-regulated"",""forming a network to hold cell membranes together"",""Protein serine\/threonine kinases"",""regulation of membrane integrity and lipid bilayer permeability"",""Ca2+ binding"",""actin binding and regulation of membrane structure"",""Ca2+ binding"",""Actin binding, calcium binding and membrane transport"",""forming multimeric structures and mediating interactions between extracellular proteins and membranes"",""regulation of the membrane potential""]","60322d811cb411341a000138",False,311.188,"Which are the main functions of the annexin family?","[""membrane organization and membrane transport events"",""membrane-guiding auxiliary proteins or modulators of channel activity"",""extracellular autocrine modulators of receptor function""]",True,"2025-04-15T08:05:16.814505Z"
0.0,483,"","1","","2025-04-15T08:06:45.239306Z","A3_DiagnosticCriteriaDefinition","","clustering and principal component analysis","","","[""principal components analysis (PCA), t-distributed stochastic neighbor embedding (t-SNE), non-negative matrix factorization (NMF)"",""RNA-seq"",""differential expression analysis and clustering"",""(i) filtering, (ii) binning, (iii) clustering"",""clustering and hierarchical clustering"",""segmentation by differential expression or by pairwise alignment"",""2D-arrays and mRNA-sequencing"",""RNA-seq, RNA-seq, or RNA-seq"",""RNA-Seq and microarray"",""mRNA expression profiling and DNA methylation analysis""]","5c72c9207c78d6947100007b",False,88.19,"Which methods are used for genome segmentation of gene expression data?","[""Reversible Jump Markov Chain Monte Carlo"",""Markov Models"",""combinatorial genome segmentation""]",True,"2025-04-15T08:06:45.239323Z"
0.0,484,"","1","","2025-04-15T08:07:21.204725Z","A3_DiagnosticCriteriaDefinition","","H3K4me3","","","[""Histone H3 lysine 4"",""methylation"",""H3K4me3"",""acetylation"",""acetylation"",""acetylation"",""acetylation"",""acetylation"",""H3K4me2"",""H3K4me3""]","53398855d6d3ac6a3400005b",False,35.71,"What histone modification is recognized by the bromodomain?","[""Acetylated lysines""]",True,"2025-04-15T08:07:21.204743Z"
0.0,485,"","1","","2025-04-15T08:07:45.782676Z","A3_DiagnosticCriteriaDefinition","","yes","","","[""no"",""no"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]","5a9931cd1d1251d03b00000d",False,24.334,"Does SARM1 deletion cause neurodegeneration?","[""no""]",True,"2025-04-15T08:07:45.782702Z"
0.0,486,"","1","","2025-04-15T08:08:13.395057Z","A3_DiagnosticCriteriaDefinition","","Crohn's disease","","","[""osteoarthritis"",""Knee osteoarthritis"",""Treatment of HIV-1 infection"",""Alzheimer's Disease"",""cystic fibrosis"",""Neonatal meningitis"",""neuromyelitis optica"",""Type 2 diabetes"",""Liver Cirrhosis"",""Fragile X syndrome""]","602356b81cb411341a000099",False,27.363,"Tofersen has been developed for treatment of which disease?","[""amyotrophic lateral sclerosis""]",True,"2025-04-15T08:08:13.395075Z"
0.0,487,"","1","","2025-04-15T08:08:42.733124Z","A3_DiagnosticCriteriaDefinition","","1. Fever 2. Cough 3. Sputum","","","[""abdominal pain, back pain and tinnitus"",""Fever, Cough, Sputum, Abdominal pain, Fatigue, Headache, Pain in the joints, Skin lesions, Rashes, Weakness, Hypotension, Brady"",""Fever, chills, sore throat"",""Headache, cough, and sore throat."",""1. Anxiety 2. Restlessness 3. Insomnia"",""cough, dyspnea, and hypoxemia"",""fever, chills, sore throat, malaise, arthralgia, muscle pain, diarrhea, nausea, vomiting, photophobia, conjunctivitis, hemat"",""cough, sore throat, and fever"","""",""1. cough and fever. 2. cough and hemoptysis. 3. cough and dyspnea.""]","56bdfa73ef6e394741000003",False,29.109,"List symptoms of Hakim Triad.","[""dementia"",""gait disturbances"",""urinary incontinence""]",True,"2025-04-15T08:08:42.733141Z"
0.0,488,"","1","","2025-04-15T08:09:24.938950Z","A3_DiagnosticCriteriaDefinition","","CPSF30, CPSF60, CPSF70, CPSF80","","","[""ELL"",""the mRNA binding protein Yen1"",""DHHC12, DHHC21, DHHC22, and DHHC13"",""the CPSF complex and the SMN complex"",""Polypurine tract binding protein (Ppb)"",""Cleavage Factor I, Cleavage Factor II, Cleavage Factor III, Ran GTPase"",""CES1"",""Ctf4p, Ctf5p, TAP1p, Sac2p, Ctf6p"",""poly(A)-binding protein"",""DRH2, DRH3, HUMM1, HUMM2, HUMM3""]","58add7699ef3c34033000009",False,41.952,"Which proteins does the yeast Cleavage and Polyadenylation Complex contain?","[""Nrd1"",""Rap1"",""Trf4"",""Rrp6"",""Ssu72"",""PAP"",""Cstf64"",""Pcf11""]",True,"2025-04-15T08:09:24.938969Z"
0.0,489,"","1","","2025-04-15T08:09:52.808011Z","A3_DiagnosticCriteriaDefinition","","Alzheimer's disease","","","[""Familial Mediterranean fever"",""scleroderma"",""Ehlers-Danlos Syndrome"",""Malignant melanoma"",""Alzheimer's disease"",""Sjogren's Syndrome"",""osteoarthritis"",""Alzheimer's disease"",""rheumatoid arthritis"",""rheumatoid arthritis""]","55203ae78e534a4535000001",False,27.619,"In which condition was protein S100A7 originally identified?","[""psoriasis""]",True,"2025-04-15T08:09:52.808028Z"
0.0,490,"","1","","2025-04-15T08:10:27.298552Z","A3_DiagnosticCriteriaDefinition","","the multiple sclerosis model","","","[""The randomised clinical trial"",""MRI"",""The Multiple Sclerosis Clinical Research Network (MSCRN)"",""Fischer 344 rats"",""CSF-derived monoclonal antibodies"",""Multiple sclerosis (MS) model"",""NMSSMS"",""EAE"",""Multiple sclerosis (MS) is caused by a disease in which the immune system attacks the myelin sheath."",""the experimental autoimmune encephalomyelitis (EAE) model""]","5139b31dbee46bd34c000004",False,34.224,"Which is the most widely used model for the study of multiple sclerosis (MS)?","[""Experimental autoimmune encephalomyelitis (EAE)""]",True,"2025-04-15T08:10:27.298571Z"
0.0,491,"","1","","2025-04-15T08:10:56.025944Z","A2_ContraindicationIndication","","yes","","","[""yes"",""yes"",""no"",""yes"",""Yes"",""yes"",""yes"",""yes"",""Yes"",""yes""]","5ab144fefcf4565872000012",False,28.484,"The TRPM2 gene is associated with development of spontaneous thromboembolism?","[""no""]",True,"2025-04-15T08:10:56.025962Z"
0.0,492,"","1","","2025-04-15T08:12:59.310766Z","B2_FabricatedEntityGuideline","","Pedigree Viewer","","","[""PGDirect"",""SNPs"",""GEDmatch"",""Historians"",""Geneologia"",""Ped3"",""Ancestry.com, MyHeritage.com, and RootsMagic"",""GenoChip"",""iPedigree and Geni"",""Genetics home reference""]","5c6d6b377c78d69471000039",False,123.04,"Which web-based pedigree editors are available?","[""Pedigreejs"",""Madeline 2.0 Pedigree Drawing Engine (PDE)""]",True,"2025-04-15T08:12:59.310783Z"
0.0,493,"","1","","2025-04-15T08:13:28.669374Z","A3_DiagnosticCriteriaDefinition","","yes","","","["""","""",""yes"","""","""","""","""",""yes"",""yes"",""""]","5c97a08becadf2e73f000029",False,29.118,"Velocardial facial syndrome, otherwise known as Di George syndrome  is caused by a deletion in chromosome 21, yes or no?","[""no""]",True,"2025-04-15T08:13:28.669391Z"
0.0,494,"","1","","2025-04-15T08:14:01.592901Z","A3_DiagnosticCriteriaDefinition","","Hsc70","","","[""Toll-like receptor 4"",""Hsc70"",""Hsc73"",""HECT family E3 ubiquitin ligases"",""CLEC9A"",""Hsc70"",""Hsp70"",""HSF1"",""SLC7A11"",""CID101""]","51bdd9c2047fa84d1d000002",False,32.692,"Which is the receptor for substrates of Chaperone Mediated Autophagy?","[""LAMP2A"",""Lysosome-associated membrane protein 2 isoform A""]",True,"2025-04-15T08:14:01.592920Z"
0.0,495,"","1","","2025-04-15T08:14:40.273172Z","A3_DiagnosticCriteriaDefinition","","1. CRS-1: acute kidney injury (AKI) and acute heart failure (AHF) 2. CRS-2: AKI and AHF 3. CRS-3: AKI","","","[""I. Cardiac failure"","""",""CRS I: left ventricular dysfunction"",""1) ARDS, 2) CRS-I (acute kidney injury), 3) CRS-II (acute tubular necrosis), 4) CRS-III (acute lung injury),"",""Type A, Type B, Type C, Type D, and Type E"",""A) Severe and persistent cardiac dysfunction, severe and persistent renal dysfunction; B) Severe and persistent cardiac dysfunction; C) Severe and persistent renal dysfunction; D) Severe"",""1. Classic CRS 2. IgA 3. Steroid resistant CRS 4. Metabolic and neuroendocrine CRS 5. Risk factors for CRS"",""type 1 (primary or secondary failure), type 2 (pre-renal, pulmonary or cardiac failure), type 3 (uncomplicated cardiogenic shock), type 4 (pulmonary embolism"",""1) Cardiorenal syndrome A: Kidney disease leading to heart failure (heart failure); 2) Cardiorenal syndrome B: Heart failure leading to kidney failure (heart failure); 3)"",""1. Hypokalemic metabolic alkalosis, 2. Hypomagnesemic metabolic alkalosis, 3. Hypophosphatemic metabolic alkalosis, 4. Acute renal failure,""]","58da5dc58acda34529000016",False,38.432,"List the types of the Cardiorenal syndrome (CRS) according to the five-part classification system.","[""CRS type 1"",""CRS type 2"",""CRS type 3"",""CRS type 4"",""CRS type 5""]",True,"2025-04-15T08:14:40.273189Z"
0.0,496,"","1","","2025-04-15T08:15:02.196175Z","A3_DiagnosticCriteriaDefinition","","Yes","","","[""yes"",""Yes"",""NADPH oxidase 5 has 2 subunits, p22phox and p40phox."",""Yes, NADPH oxidase 5 requires an NADPH oxidase component Nox2."",""yes"",""Yes"",""Yes"",""yes"",""yes"",""Yes""]","58a5add260087bc10a000022",False,21.666,"Does NADPH oxidase 5 require any subunit for function?","[""no""]",True,"2025-04-15T08:15:02.196194Z"
0.0,497,"","1","","2025-04-15T08:15:36.680066Z","A3_DiagnosticCriteriaDefinition","","a small molecule","","","[""TNF-R1 antagonist"",""Peptide"",""Aptamer"",""angiopoietin"",""Lipid"",""an anticancer agent"",""a CYP4F enzyme inhibitor"",""a kinase inhibitor"",""Inhibitor"",""Heterobifunctional cross-linking agent""]","5e2a1096aa19d7443100000e",False,34.236,"What kind of molecule is AZD8601?","[""mRNA""]",True,"2025-04-15T08:15:36.680084Z"
0.0,498,"","1","","2025-04-15T08:19:50.401257Z","A3_DiagnosticCriteriaDefinition","","Estramustine phosphate sodium, carboplatin, and etoposide","","","[""Tamoxifen"",""Rapamycin, Glucan, Griseofulvin, Liposomal doxorubicin"",""Lazabemide (Temgesic), Carbamazepine (Tegretol), Diazepam (Valium), Methadone (Dolophine), Lamotrigine (Lamict"",""etoposide and ifosfamide"",""4-aminopyridine, 3-aminopyridine, orthovanadate, and tetraphenylphosphonium bromide"",""Temoporfin and etoposide"",""Estramustine and dexamethasone"",""Doxorubicin, 5-fluorouracil, and chlorambucil"",""vincristine, actinomycin, and etoposide"",""vincristine, etoposide, dactinomycin, actinomycin, doxorubicin, and cisplatin""]","60274ec61cb411341a0000e5",False,253.463,"Which drugs are included in the VAC regiment for Ewing's sarcoma?","[""vincristine"",""actinomycin"",""cyclophosphamide""]",True,"2025-04-15T08:19:50.401275Z"
